sofifa_id,nationality_name,international_reputation,nation_jersey_number
166847,Republic of Ireland,1,
171620,England,1,
183533,England,1,
184282,England,1,
184980,Republic of Ireland,1,
187031,England,1,
187144,Korea Republic,1,
191336,Japan,1,
191437,Saudi Arabia,1,
191528,China PR,1,
194894,Italy,1,
202295,Korea Republic,1,
202795,South Africa,1,
202824,Mexico,1,
202881,Republic of Ireland,1,
204383,Republic of Ireland,1,
204870,Republic of Ireland,1,
205255,Northern Ireland,1,
205727,Italy,1,
207491,Republic of Ireland,1,
207886,Denmark,1,
208559,England,1,
208774,Saint Kitts and Nevis,1,
208988,Saudi Arabia,1,
209169,Saudi Arabia,1,
209188,Saudi Arabia,1,
209784,France,1,
210206,Saudi Arabia,1,
210790,Saudi Arabia,1,
210791,Saudi Arabia,1,
210999,Korea Republic,1,
211217,England,1,
212763,Republic of Ireland,1,
213157,Poland,1,
213696,Montserrat,1,
213712,Australia,1,
214278,Chile,1,
214666,Argentina,1,
214747,Chile,1,
215088,England,1,
215408,England,1,
216111,England,1,
216578,Romania,1,
218585,Republic of Ireland,1,
219272,Poland,1,
219657,Austria,1,
220023,Saudi Arabia,1,
220481,Italy,1,
220985,Sweden,1,
221423,Norway,1,
221798,China PR,1,
221974,China PR,1,
222177,China PR,1,
222179,China PR,1,
222190,China PR,1,
222216,Norway,1,
222422,Scotland,1,
223167,England,1,
223719,Turkey,1,
223821,Korea Republic,1,
223918,Montserrat,1,
223982,England,1,
224231,Mexico,1,
224638,China PR,1,
224675,China PR,1,
224693,China PR,1,
224844,Chile,1,
225051,Australia,1,
225198,Saudi Arabia,1,
225237,Sweden,1,
225251,Norway,1,
225338,France,1,
225654,Germany,1,
225873,Republic of Ireland,1,
225935,France,1,
226140,Mexico,1,
226186,China PR,1,
226352,England,1,
226387,Sweden,1,
226496,Argentina,1,
226563,Republic of Ireland,1,
226844,China PR,1,
228053,England,1,
228061,China PR,1,
228073,China PR,1,
228194,India,1,
228195,India,1,
228226,Republic of Ireland,1,
228250,Saudi Arabia,1,
228382,England,1,
228498,Korea Republic,1,
228526,Korea Republic,1,
228611,Saudi Arabia,1,
229008,Poland,1,
229243,Germany,1,
229263,Sweden,1,
229274,Wales,1,
229328,Norway,1,
229397,Chile,1,
229450,France,1,
229718,England,1,
229914,Republic of Ireland,1,
230014,England,1,
230698,Nigeria,1,
230749,Saudi Arabia,1,
230980,Australia,1,
231171,Saudi Arabia,1,
231379,Germany,1,
231421,Belgium,1,
231486,Saudi Arabia,1,
231510,Sweden,1,
231617,England,1,
231634,Australia,1,
231674,Republic of Ireland,1,
231923,Belgium,1,
231929,England,1,
232565,Japan,1,
232566,Japan,1,
232904,Saudi Arabia,1,
233288,Republic of Ireland,1,
233394,China PR,1,
233440,Argentina,1,
233446,Norway,1,
233506,Japan,1,
233665,Kenya,1,
233782,England,1,
233946,China PR,1,
234040,England,1,
234099,Scotland,1,
234638,Norway,1,
234692,England,1,
235054,Australia,1,
235086,Hungary,1,
235162,Saudi Arabia,1,
235304,Poland,1,
235579,Netherlands,1,
235606,Norway,1,
235656,Saudi Arabia,1,
235661,Turkey,1,
236292,Italy,1,
236359,Germany,1,
236370,Guinea,1,
236485,France,1,
236601,England,1,
236622,Austria,1,
236634,Norway,1,
236733,Saudi Arabia,1,
236762,England,1,
236771,Bolivia,1,
236818,England,1,
236849,Colombia,1,
236946,Chile,1,
237140,Sweden,1,
237705,Australia,1,
237825,England,1,
237842,England,1,
237885,Colombia,1,
238061,England,1,
238197,England,1,
238357,Saudi Arabia,1,
238567,Germany,1,
238575,Korea Republic,1,
238716,Lebanon,1,
238846,Scotland,1,
239203,France,1,
239354,Netherlands,1,
239460,Morocco,1,
239540,Northern Ireland,1,
239573,Italy,1,
239672,Norway,1,
239676,England,1,
239858,China PR,1,
239893,Wales,1,
239906,Switzerland,1,
239947,Mexico,1,
240187,Sweden,1,
240208,England,1,
240322,England,1,
240463,Saudi Arabia,1,
240599,Scotland,1,
240608,England,1,
240650,Australia,1,
240672,England,1,
240736,Italy,1,
240775,England,1,
240835,Uruguay,1,
240863,Republic of Ireland,1,
240955,Argentina,1,
241035,England,1,
241099,Argentina,1,
241160,England,1,
241239,China PR,1,
241263,England,1,
241299,China PR,1,
241558,Chile,1,
241582,Republic of Ireland,1,
241891,England,1,
241977,England,1,
241979,Mexico,1,
242062,Sweden,1,
242114,Saudi Arabia,1,
242149,Finland,1,
242221,Saudi Arabia,1,
242225,Saudi Arabia,1,
242454,Germany,1,
242507,Saudi Arabia,1,
242823,Mexico,1,
242854,England,1,
242917,Argentina,1,
242984,Republic of Ireland,1,
243045,Saudi Arabia,1,
243047,Venezuela,1,
243135,Bolivia,1,
243157,Mexico,1,
243159,Palestine,1,
243168,Northern Ireland,1,
243211,Chile,1,
243221,Japan,1,
243278,Republic of Ireland,1,
243302,United States,1,
243428,Norway,1,
243513,Italy,1,
243615,Netherlands,1,
243720,Poland,1,
243737,Germany,1,
243766,England,1,
243789,Albania,1,
243898,Brazil,1,
243960,Germany,1,
243980,Scotland,1,
244012,Germany,1,
244066,Germany,1,
244073,Germany,1,
244082,Germany,1,
244087,Germany,1,
244091,Germany,1,
244128,England,1,
244170,Slovenia,1,
244172,Germany,1,
244289,France,1,
244322,England,1,
244370,Germany,1,
244592,Switzerland,1,
244835,Guatemala,1,
244904,Mexico,1,
245001,Germany,1,
245020,England,1,
245057,Argentina,1,
245255,Argentina,1,
245270,Iceland,1,
245332,Norway,1,
245481,Saudi Arabia,1,
245501,England,1,
245521,Saudi Arabia,1,
245689,Ecuador,1,
245698,Mexico,1,
245729,England,1,
245769,Germany,1,
245780,Germany,1,
245907,Republic of Ireland,1,
245994,France,1,
246180,England,1,
246246,Germany,1,
246292,Mexico,1,
246299,France,1,
246305,Argentina,1,
246401,Germany,1,
246467,Sweden,1,
246552,Iceland,1,
246558,Romania,1,
246663,Bosnia and Herzegovina,1,
246695,England,1,
246713,Belgium,1,
246773,Japan,1,
246789,England,1,
246843,Argentina,1,
246860,Norway,1,
246877,Italy,1,
246920,Sweden,1,
247025,Norway,1,
247063,United Arab Emirates,1,
247067,United Arab Emirates,1,
247105,Argentina,1,
247125,Canada,1,
247166,England,1,
247173,Colombia,1,
247277,United States,1,
247295,Argentina,1,
247308,United States,1,
247369,France,1,
247507,Germany,1,
247533,France,1,
247630,India,1,
247636,United States,1,
247820,Norway,1,
247863,Japan,1,
247871,France,1,
247897,Romania,1,
247908,Romania,1,
247931,Belgium,1,
247955,Romania,1,
247999,Romania,1,
248178,India,1,
248265,India,1,
248306,India,1,
248337,Norway,1,
248401,Romania,1,
248408,Italy,1,
248508,Poland,1,
248547,Chile,1,
248577,Germany,1,
248766,Togo,1,
248803,England,1,
250812,Cyprus,1,
250823,Trinidad and Tobago,1,
250855,Denmark,1,
250966,Poland,1,
250998,Denmark,1,
251049,Romania,1,
251107,France,1,
251157,Korea Republic,1,
251169,France,1,
251170,France,1,
251184,Saudi Arabia,1,
251235,Romania,1,
251272,England,1,
251273,England,1,
251275,Scotland,1,
251285,Germany,1,
251306,England,1,
251369,France,1,
251372,England,1,
251411,Poland,1,
251454,Republic of Ireland,1,
251506,Saudi Arabia,1,
251554,England,1,
251569,Spain,1,
251594,Denmark,1,
251631,United States,1,
251645,England,1,
251685,Chile,1,
251837,Colombia,1,
251855,France,1,
251906,Saudi Arabia,1,
252006,Mexico,1,
252007,Mexico,1,
252194,Argentina,1,
252229,Austria,1,
252370,Chile,1,
252386,Spain,1,
252440,Italy,1,
252459,Poland,1,
252468,Australia,1,
252476,England,1,
252498,Poland,1,
252557,Mexico,1,
252849,Japan,1,
252861,Germany,1,
252868,Côte d'Ivoire,1,
252883,Cyprus,1,
252897,Scotland,1,
252911,Germany,1,
252912,Spain,1,
252918,Turkey,1,
252959,Scotland,1,
252960,Sweden,1,
253013,Sweden,1,
253216,Argentina,1,
253233,Paraguay,1,
253337,Ecuador,1,
253441,Norway,1,
253474,Germany,1,
253579,Venezuela,1,
253612,Bolivia,1,
253688,Romania,1,
253820,Venezuela,1,
253837,Peru,1,
253843,Venezuela,1,
253859,Venezuela,1,
253860,Venezuela,1,
253919,Venezuela,1,
253969,Norway,1,
254084,Denmark,1,
254207,Peru,1,
254280,South Africa,1,
254282,Sweden,1,
254321,Romania,1,
254480,Germany,1,
254482,England,1,
254496,Republic of Ireland,1,
254615,Uruguay,1,
254680,Netherlands,1,
254700,Paraguay,1,
254807,England,1,
254817,Uruguay,1,
254844,Japan,1,
254845,Japan,1,
254872,United States,1,
254882,Germany,1,
254906,Australia,1,
254915,United States,1,
254934,Korea Republic,1,
255042,Jordan,1,
255065,Argentina,1,
255074,Ukraine,1,
255092,Mexico,1,
255125,Morocco,1,
255177,Cameroon,1,
255272,United States,1,
255290,Portugal,1,
255293,Turkey,1,
255384,Colombia,1,
255391,Mexico,1,
255401,Chile,1,
255407,Netherlands,1,
255481,Sweden,1,
255484,Bolivia,1,
255488,Bolivia,1,
255494,Sweden,1,
255507,England,1,
255534,Morocco,1,
255564,Belarus,1,
255633,Greece,1,
255674,Venezuela,1,
255693,Nigeria,1,
255737,Sweden,1,
255772,Canada,1,
255793,Venezuela,1,
255803,Uruguay,1,
255810,Japan,1,
255834,Turkey,1,
255837,Saudi Arabia,1,
255853,Japan,1,
255896,Bolivia,1,
255898,Bolivia,1,
255932,France,1,
255981,Japan,1,
255998,Ecuador,1,
256036,Iceland,1,
256047,Switzerland,1,
256088,Ecuador,1,
256148,Ecuador,1,
256236,Japan,1,
256264,Scotland,1,
256267,Argentina,1,
256296,Germany,1,
256358,England,1,
256383,Tunisia,1,
256426,United States,1,
256500,Germany,1,
256542,Austria,1,
256610,Netherlands,1,
256669,Cameroon,1,
256685,Korea Republic,1,
256693,Senegal,1,
256742,Denmark,1,
257014,Japan,1,
257017,France,1,
257035,Mexico,1,
257036,Norway,1,
257042,France,1,
257152,Argentina,1,
257176,Germany,1,
257184,Italy,1,
257212,Spain,1,
257231,Japan,1,
257244,Switzerland,1,
257247,Australia,1,
257254,England,1,
257259,Denmark,1,
257306,France,1,
257426,Mexico,1,
257478,England,1,
257482,Mexico,1,
257492,Portugal,1,
257511,Mexico,1,
257518,Congo DR,1,
257538,England,1,
257548,Germany,1,
257630,Hungary,1,
257638,Germany,1,
257715,Netherlands,1,
257790,Scotland,1,
257803,Romania,1,
257807,Romania,1,
257811,Romania,1,
257847,Germany,1,
257927,Mexico,1,
257985,Argentina,1,
258041,Spain,1,
258042,Germany,1,
258080,Argentina,1,
258084,Argentina,1,
258087,Argentina,1,
258089,Argentina,1,
258098,Albania,1,
258104,Argentina,1,
258139,Spain,1,
258176,Argentina,1,
258181,Portugal,1,
258239,Poland,1,
258243,Ghana,1,
258288,Argentina,1,
258317,England,1,
258330,Guinea,1,
258348,France,1,
258383,Scotland,1,
258439,France,1,
258450,Portugal,1,
258492,Sweden,1,
258503,Austria,1,
258509,Zambia,1,
258511,Turkey,1,
258515,Republic of Ireland,1,
258529,England,1,
258566,England,1,
258612,Netherlands,1,
258641,England,1,
258667,England,1,
258715,Germany,1,
258750,Spain,1,
258801,Saudi Arabia,1,
258878,Japan,1,
258892,Norway,1,
258897,Germany,1,
258905,Netherlands,1,
258907,Switzerland,1,
258911,Nigeria,1,
258933,Spain,1,
258977,France,1,
258984,Netherlands,1,
259025,Ghana,1,
259026,Ecuador,1,
259099,France,1,
259103,Saudi Arabia,1,
259116,Côte d'Ivoire,1,
259145,France,1,
259172,Serbia,1,
259198,Argentina,1,
259268,Senegal,1,
259270,Argentina,1,
259271,Argentina,1,
259299,Germany,1,
259324,Thailand,1,
259327,Belgium,1,
259335,Germany,1,
259359,Saudi Arabia,1,
259424,Spain,1,
259444,Netherlands,1,
259466,Netherlands,1,
259493,Belgium,1,
259594,Uruguay,1,
259598,Argentina,1,
259721,Italy,1,
259754,Turkey,1,
259783,Peru,1,
259828,Peru,1,
259854,Germany,1,
259889,Venezuela,1,
259916,Sweden,1,
259971,Argentina,1,
259976,Scotland,1,
260059,Venezuela,1,
260083,Spain,1,
260084,Italy,1,
260098,Netherlands,1,
260133,Paraguay,1,
260134,Paraguay,1,
260212,Japan,1,
260241,Germany,1,
260254,Venezuela,1,
260274,Bolivia,1,
260277,Croatia,1,
260296,Japan,1,
260320,Japan,1,
260378,Mexico,1,
260382,Mexico,1,
260402,Republic of Ireland,1,
260403,England,1,
260419,United States,1,
260445,Bolivia,1,
260449,Bolivia,1,
260450,Bolivia,1,
260454,Bolivia,1,
260473,Republic of Ireland,1,
260482,Colombia,1,
260492,Korea Republic,1,
260547,United States,1,
260551,Japan,1,
260575,Japan,1,
260586,Belgium,1,
260614,Spain,1,
260617,Australia,1,
260667,Argentina,1,
260706,Argentina,1,
260778,Italy,1,
260825,Netherlands,1,
260872,Netherlands,1,
260890,Burundi,1,
260939,Brazil,1,
260941,Greece,1,
260959,Côte d'Ivoire,1,
260969,Spain,1,
260975,Paraguay,1,
261010,France,1,
261014,Argentina,1,
261034,Uruguay,1,
261096,Argentina,1,
261155,Argentina,1,
261157,Argentina,1,
261170,Senegal,1,
261181,Argentina,1,
261183,Argentina,1,
261184,Colombia,1,
261187,Bolivia,1,
261202,Morocco,1,
261220,Chile,1,
261277,Republic of Ireland,1,
261320,Peru,1,
261324,Peru,1,
261326,Peru,1,
261336,England,1,
261359,Slovenia,1,
261409,Colombia,1,
261417,Colombia,1,
261422,Côte d'Ivoire,1,
261435,Germany,1,
261466,Venezuela,1,
261470,Venezuela,1,
261503,Argentina,1,
261510,Venezuela,1,
261539,Belgium,1,
261552,Ecuador,1,
261553,Paraguay,1,
261576,Colombia,1,
261584,Japan,1,
261614,Argentina,1,
261616,France,1,
261675,France,1,
261682,Paraguay,1,
261694,England,1,
261695,Uruguay,1,
261761,Sweden,1,
261766,France,1,
261772,France,1,
261777,Portugal,1,
261821,Uruguay,1,
261826,Argentina,1,
261883,Nigeria,1,
261884,Argentina,1,
261970,Peru,1,
262096,England,1,
262119,Germany,1,
262214,Nigeria,1,
262215,Nigeria,1,
262227,England,1,
262241,Austria,1,
262307,Spain,1,
262401,Netherlands,1,
262440,Ghana,1,
262480,Romania,1,
262493,Spain,1,
262534,Germany,1,
262538,Denmark,1,
262577,Croatia,1,
262591,Germany,1,
262592,Brazil,1,
262609,Turkey,1,
262613,Finland,1,
262616,Brazil,1,
262628,Croatia,1,
262634,Germany,1,
262641,Guinea,1,
262677,Poland,1,
262704,Brazil,1,
262732,Norway,1,
262745,France,1,
262768,Germany,1,
262788,France,1,
262811,Romania,1,
262865,Argentina,1,
262904,Australia,1,
262905,Germany,1,
262937,Belgium,1,
262958,Japan,1,
262973,Germany,1,
262975,Germany,1,
262981,Scotland,1,
263008,Greece,1,
263021,Turkey,1,
263048,Brazil,1,
263112,France,1,
263150,Germany,1,
263151,North Macedonia,1,
263166,Georgia,1,
263168,England,1,
263223,Spain,1,
263250,France,1,
263252,Portugal,1,
263254,Russia,1,
263275,United States,1,
263289,Ukraine,1,
263310,Finland,1,
263318,Croatia,1,
263330,France,1,
263361,Cyprus,1,
263367,Spain,1,
263379,Austria,1,
263393,Spain,1,
263421,Ghana,1,
263442,France,1,
263474,Argentina,1,
263483,Portugal,1,
263486,Turkey,1,
263501,Argentina,1,
263502,Argentina,1,
263509,Poland,1,
263547,Brazil,1,
263585,Turkey,1,
263602,France,1,
263603,Morocco,1,
263623,Portugal,1,
263634,Portugal,1,
263647,Italy,1,
263673,Brazil,1,
263678,England,1,
263708,Spain,1,
263756,Argentina,1,
263771,Netherlands,1,
263801,England,1,
263807,Mexico,1,
263826,Mexico,1,
263862,Argentina,1,
263868,Spain,1,
263869,Spain,1,
263908,France,1,
263920,Senegal,1,
263928,Brazil,1,
263932,Australia,1,
263955,England,1,
264001,Turkey,1,
264027,France,1,
264031,Argentina,1,
264094,Spain,1,
264121,Belgium,1,
264130,Spain,1,
264148,Argentina,1,
264149,Argentina,1,
264157,Honduras,1,
264172,Spain,1,
264173,Spain,1,
264175,Spain,1,
264178,Spain,1,
264179,Spain,1,
264189,Estonia,1,
264237,Spain,1,
264245,Japan,1,
264257,Netherlands,1,
264262,Sweden,1,
264283,Turkey,1,
264351,Hungary,1,
264416,Netherlands,1,
264418,France,1,
264420,Spain,1,
264467,Albania,1,
264487,Cyprus,1,
264515,Croatia,1,
264523,Colombia,1,
264532,Bolivia,1,
264548,Bolivia,1,
264561,England,1,
264571,Peru,1,
264590,France,1,
264592,Mexico,1,
264596,Netherlands,1,
264638,Peru,1,
111328,England,1,
165502,England,1,
181725,Republic of Ireland,1,
188815,France,1,
190031,Republic of Ireland,1,
190033,Republic of Ireland,1,
190061,Switzerland,1,
191857,China PR,1,
193713,China PR,1,
198109,Norway,1,
198825,England,1,
198909,England,1,
202180,Republic of Ireland,1,
203430,Wales,1,
203504,Wales,1,
203863,Argentina,1,
204515,Germany,1,
206144,Republic of Ireland,1,
207589,Sweden,1,
207951,England,1,
208067,Korea Republic,1,
208987,Saudi Arabia,1,
209324,Scotland,1,
209548,England,1,
210684,Cameroon,1,
210987,Northern Ireland,1,
211476,India,1,
212759,Korea Republic,1,
213672,England,1,
215491,Poland,1,
216647,Korea Republic,1,
216794,Republic of Ireland,1,
217232,India,1,
218593,England,1,
220454,Australia,1,
220893,England,1,
221285,Australia,1,
222181,China PR,1,
222191,China PR,1,
222199,China PR,1,
223404,England,1,
223894,Croatia,1,
224400,Sweden,1,
224618,China PR,1,
224631,China PR,1,
224853,Mexico,1,
225756,Australia,1,
225766,Finland,1,
226021,China PR,1,
226658,Lithuania,1,
227182,Republic of Ireland,1,
227529,England,1,
227679,Republic of Ireland,1,
227854,England,1,
227870,Norway,1,
228047,China PR,1,
228075,China PR,1,
228292,Northern Ireland,1,
228610,Saudi Arabia,1,
228794,Saudi Arabia,1,
228795,Saudi Arabia,1,
229192,England,1,
229368,England,1,
230081,England,1,
230762,Saudi Arabia,1,
230950,England,1,
231396,Republic of Ireland,1,
231646,Poland,1,
231735,Saudi Arabia,1,
233030,Argentina,1,
233289,England,1,
233408,China PR,1,
233441,England,1,
233745,Poland,1,
233915,England,1,
234070,Saudi Arabia,1,
234508,India,1,
234997,Poland,1,
235155,Netherlands,1,
235184,Mexico,1,
235479,Saudi Arabia,1,
235534,Mexico,1,
235808,England,1,
235915,England,1,
235994,Northern Ireland,1,
236012,Republic of Ireland,1,
236465,England,1,
236742,Republic of Ireland,1,
236748,Norway,1,
236794,Denmark,1,
236845,Republic of Ireland,1,
236901,Romania,1,
237171,Colombia,1,
237175,England,1,
237612,Italy,1,
237677,Republic of Ireland,1,
237714,New Zealand,1,
238073,England,1,
238105,China PR,1,
238904,Poland,1,
239006,Norway,1,
239222,England,1,
239248,Spain,1,
239735,Poland,1,
239857,China PR,1,
240486,Saudi Arabia,1,
240534,Saudi Arabia,1,
240544,Switzerland,1,
240562,England,1,
240570,France,1,
240715,England,1,
240747,England,1,
241298,China PR,1,
241320,China PR,1,
241396,England,1,
241414,Sweden,1,
241434,England,1,
241577,Albania,1,
241642,Republic of Ireland,1,
241694,Colombia,1,
241963,Saudi Arabia,1,
241964,England,1,
242007,Republic of Ireland,1,
242145,Poland,1,
242258,England,1,
242435,England,1,
242436,England,1,
242464,Scotland,1,
242585,Japan,1,
242661,Saudi Arabia,1,
242875,China PR,1,
242906,Ghana,1,
242911,China PR,1,
242913,China PR,1,
242961,Guyana,1,
242976,England,1,
243042,Germany,1,
243088,China PR,1,
243092,China PR,1,
243153,Saudi Arabia,1,
243173,Korea Republic,1,
243371,Denmark,1,
243410,Germany,1,
243427,England,1,
243539,Sweden,1,
243594,England,1,
243595,France,1,
243824,Korea Republic,1,
243910,England,1,
243923,France,1,
244000,Germany,1,
244001,Germany,1,
244014,Germany,1,
244093,Germany,1,
244494,Norway,1,
244498,Poland,1,
244550,Poland,1,
244551,Poland,1,
244643,Argentina,1,
244673,England,1,
244733,England,1,
244965,England,1,
245045,Colombia,1,
245164,India,1,
245284,Germany,1,
245359,Mexico,1,
245397,Sweden,1,
245509,Australia,1,
245737,Saudi Arabia,1,
246008,Australia,1,
246100,Norway,1,
246154,Scotland,1,
246300,Colombia,1,
246328,Germany,1,
246592,Spain,1,
246704,Iceland,1,
246711,Burundi,1,
246757,Finland,1,
246838,Saudi Arabia,1,
246841,Argentina,1,
247057,Canada,1,
247177,Jamaica,1,
247202,France,1,
247248,Senegal,1,
247359,Ghana,1,
247659,Mali,1,
247677,China PR,1,
247753,United States,1,
247804,France,1,
247866,Poland,1,
248019,Romania,1,
248264,India,1,
248315,India,1,
248339,Saudi Arabia,1,
248356,Austria,1,
248545,Luxembourg,1,
248548,Mexico,1,
250764,Switzerland,1,
250831,England,1,
250846,Niger,1,
250931,Germany,1,
250996,Germany,1,
251043,Romania,1,
251056,Romania,1,
251091,Saudi Arabia,1,
251093,Scotland,1,
251219,Northern Ireland,1,
251439,France,1,
251477,Belgium,1,
251525,Japan,1,
251537,Belgium,1,
251540,Brazil,1,
251625,France,1,
251780,Romania,1,
251919,Venezuela,1,
251978,Switzerland,1,
252078,France,1,
252125,Germany,1,
252191,Mexico,1,
252264,Turkey,1,
252320,Korea Republic,1,
252342,Netherlands,1,
252387,Colombia,1,
252439,England,1,
252522,Netherlands,1,
252535,Saudi Arabia,1,
252540,Germany,1,
252544,Germany,1,
252572,Turkey,1,
252700,Australia,1,
252707,France,1,
252736,Sweden,1,
252749,Cameroon,1,
252797,Turkey,1,
253055,England,1,
253088,Poland,1,
253099,United States,1,
253153,New Zealand,1,
253168,England,1,
253171,Germany,1,
253390,Honduras,1,
253440,Saudi Arabia,1,
253482,England,1,
253521,Bolivia,1,
253656,Bolivia,1,
253712,India,1,
253713,Paraguay,1,
253729,Republic of Ireland,1,
253793,Venezuela,1,
253800,Venezuela,1,
253870,Uruguay,1,
253943,Republic of Ireland,1,
254011,Spain,1,
254260,Norway,1,
254279,Kosovo,1,
254558,Romania,1,
254567,France,1,
254704,Japan,1,
254995,France,1,
255033,United States,1,
255205,United States,1,
255275,United States,1,
255312,Scotland,1,
255363,England,1,
255419,Sweden,1,
255440,Japan,1,
255460,Sweden,1,
255483,Sweden,1,
255531,Saudi Arabia,1,
255611,Italy,1,
255642,Denmark,1,
255720,Ecuador,1,
255725,Ecuador,1,
255738,Cameroon,1,
255776,Poland,1,
255778,Switzerland,1,
255789,Germany,1,
255850,Japan,1,
255888,Slovenia,1,
255893,Bolivia,1,
255940,Norway,1,
255941,Australia,1,
255976,Sweden,1,
