sofifa_id,work_rate,overall,potential,pace,shooting,passing,dribbling,defending,physic,defending_sliding_tackle,skill_moves,weak_foot_points
263599,Medium/Medium,56,67,65.0,31.0,39.0,53.0,53.0,53.0,58,2,2
263610,Medium/Medium,56,69,60.0,33.0,50.0,58.0,52.0,54.0,49,2,2
263611,Medium/Medium,56,72,70.0,52.0,48.0,60.0,24.0,44.0,23,3,3
263626,Medium/Medium,56,64,63.0,58.0,40.0,55.0,22.0,46.0,15,2,3
263629,Medium/Medium,56,71,,,,,,,12,1,2
263667,Medium/Medium,56,63,,,,,,,10,1,3
263685,Low/Medium,56,71,61.0,26.0,37.0,34.0,56.0,60.0,55,2,3
263713,Medium/Medium,56,73,79.0,46.0,49.0,59.0,27.0,49.0,35,2,2
263778,Medium/Medium,56,72,54.0,58.0,38.0,49.0,20.0,56.0,20,2,2
263809,Medium/Medium,56,74,66.0,49.0,57.0,58.0,45.0,50.0,51,2,3
263836,Medium/Medium,56,70,57.0,30.0,35.0,37.0,59.0,59.0,60,2,2
263870,Medium/Medium,56,64,61.0,48.0,52.0,55.0,54.0,60.0,58,2,3
263889,Medium/Medium,56,70,,,,,,,10,1,3
263890,Medium/Medium,56,68,57.0,24.0,33.0,37.0,56.0,67.0,54,2,2
263892,Medium/High,56,75,73.0,24.0,45.0,52.0,54.0,61.0,54,2,3
263914,Low/High,56,68,59.0,26.0,31.0,35.0,59.0,55.0,64,2,3
263922,Medium/Medium,56,68,,,,,,,14,1,3
263983,Medium/Medium,56,73,55.0,25.0,32.0,34.0,57.0,62.0,58,2,3
263984,Medium/Medium,56,72,79.0,56.0,39.0,58.0,19.0,42.0,15,2,3
263987,Medium/Medium,56,64,66.0,46.0,52.0,60.0,29.0,47.0,32,3,2
264051,High/Medium,56,73,72.0,55.0,41.0,53.0,20.0,63.0,13,2,3
264117,Medium/Medium,56,72,62.0,45.0,43.0,53.0,53.0,51.0,55,2,2
264143,Medium/Medium,56,69,78.0,53.0,45.0,57.0,19.0,56.0,18,2,3
264212,Medium/Medium,56,64,62.0,42.0,58.0,57.0,53.0,52.0,57,2,3
264284,Low/Medium,56,64,64.0,30.0,32.0,37.0,59.0,56.0,65,2,2
264286,Medium/Medium,56,64,54.0,39.0,53.0,57.0,53.0,54.0,60,2,3
264293,Medium/Medium,56,77,60.0,39.0,54.0,58.0,51.0,53.0,59,2,2
264342,Medium/Medium,56,70,64.0,57.0,53.0,56.0,28.0,48.0,23,2,2
264343,Medium/Medium,56,73,63.0,33.0,47.0,53.0,53.0,55.0,49,2,3
264375,Medium/Medium,56,68,68.0,53.0,51.0,54.0,26.0,55.0,22,2,3
264396,Medium/Low,56,70,71.0,54.0,42.0,54.0,25.0,54.0,21,2,2
264411,Low/High,56,76,61.0,31.0,37.0,37.0,56.0,60.0,61,2,3
264441,High/Medium,56,67,84.0,47.0,50.0,61.0,26.0,49.0,28,2,3
264443,Medium/Medium,56,64,76.0,56.0,41.0,50.0,20.0,59.0,17,2,3
264458,High/Low,56,71,82.0,51.0,46.0,56.0,23.0,58.0,25,2,3
264461,Medium/Medium,56,69,64.0,49.0,53.0,59.0,33.0,51.0,36,2,3
264505,Medium/Medium,56,68,63.0,36.0,47.0,55.0,52.0,56.0,52,2,2
264564,Medium/Medium,56,76,61.0,26.0,48.0,40.0,55.0,61.0,55,2,3
138431,Medium/Medium,55,55,,,,,,,10,1,3
208932,Medium/Medium,55,55,,,,,,,15,1,3
211258,Medium/Medium,55,55,,,,,,,14,1,3
217992,Medium/Medium,55,58,61.0,55.0,56.0,59.0,48.0,47.0,48,3,4
221980,High/Low,55,55,56.0,55.0,39.0,51.0,31.0,68.0,20,2,3
228989,Medium/Medium,55,55,77.0,52.0,48.0,56.0,28.0,50.0,24,2,4
229193,Medium/Medium,55,55,,,,,,,16,1,3
230759,Medium/Medium,55,63,67.0,53.0,44.0,56.0,27.0,59.0,21,2,3
231146,Medium/Medium,55,61,,,,,,,10,1,3
231567,High/Medium,55,55,71.0,47.0,52.0,55.0,41.0,52.0,40,2,3
233451,Medium/Medium,55,55,65.0,54.0,52.0,52.0,53.0,63.0,47,2,2
233505,Medium/Medium,55,65,,,,,,,13,1,2
233689,Medium/Medium,55,63,,,,,,,13,1,2
234393,Medium/Low,55,64,63.0,54.0,47.0,51.0,33.0,59.0,28,2,2
235806,Medium/Medium,55,65,,,,,,,10,1,2
235897,Medium/Medium,55,58,70.0,43.0,48.0,62.0,32.0,34.0,39,3,4
236328,Low/Low,55,64,72.0,54.0,40.0,52.0,30.0,63.0,32,2,2
236453,Medium/High,55,62,67.0,43.0,51.0,54.0,50.0,65.0,45,2,4
237975,High/Medium,55,65,67.0,40.0,46.0,53.0,47.0,62.0,49,2,2
239320,Medium/Medium,55,65,,,,,,,11,1,3
239803,Medium/Medium,55,63,71.0,47.0,54.0,57.0,53.0,49.0,52,2,3
240104,High/Medium,55,69,66.0,46.0,51.0,59.0,32.0,38.0,30,2,2
240400,Medium/Low,55,64,67.0,52.0,46.0,55.0,26.0,53.0,18,2,3
240518,Medium/Medium,55,60,68.0,29.0,40.0,52.0,51.0,43.0,53,2,3
240609,High/Low,55,66,74.0,53.0,39.0,59.0,22.0,54.0,15,2,2
241033,Medium/Medium,55,67,,,,,,,18,1,3
241307,High/Medium,55,55,68.0,27.0,55.0,57.0,53.0,65.0,50,2,4
241471,Medium/Medium,55,60,71.0,55.0,42.0,59.0,23.0,56.0,12,2,4
241983,Medium/Low,55,72,76.0,54.0,45.0,57.0,21.0,46.0,16,3,4
242056,Medium/Medium,55,65,63.0,41.0,50.0,54.0,52.0,65.0,53,2,4
242872,Medium/Medium,55,55,70.0,25.0,36.0,43.0,54.0,66.0,55,2,2
242874,Medium/High,55,62,60.0,31.0,49.0,56.0,56.0,57.0,60,2,3
243117,Medium/Low,55,59,63.0,55.0,46.0,53.0,23.0,61.0,11,2,3
243166,Medium/Medium,55,68,71.0,51.0,53.0,57.0,51.0,53.0,53,2,3
243273,Medium/Medium,55,65,69.0,51.0,50.0,56.0,24.0,47.0,21,2,4
243506,Medium/Medium,55,62,67.0,30.0,42.0,51.0,50.0,58.0,48,2,3
244553,Medium/Medium,55,67,,,,,,,14,1,3
244583,Medium/Medium,55,69,,,,,,,14,1,3
244809,Medium/Medium,55,72,,,,,,,14,1,2
244966,Medium/Medium,55,62,65.0,48.0,58.0,60.0,40.0,45.0,33,3,4
245040,Medium/Medium,55,67,71.0,42.0,50.0,50.0,52.0,69.0,52,2,3
245090,Medium/Medium,55,65,,,,,,,11,1,3
245160,High/Medium,55,72,74.0,56.0,48.0,57.0,22.0,39.0,15,3,3
245167,High/Medium,55,58,77.0,35.0,40.0,53.0,51.0,62.0,50,2,4
245420,Medium/Medium,55,63,71.0,25.0,47.0,53.0,50.0,61.0,53,2,3
245531,Medium/Medium,55,67,71.0,41.0,51.0,58.0,45.0,60.0,50,2,3
245847,Medium/Medium,55,69,61.0,25.0,43.0,42.0,54.0,63.0,52,2,3
246291,High/Medium,55,71,68.0,27.0,38.0,54.0,51.0,52.0,56,2,3
246417,Medium/Medium,55,65,,,,,,,13,1,2
246654,Medium/Medium,55,70,59.0,29.0,42.0,46.0,56.0,59.0,52,2,3
246715,Low/High,55,63,72.0,31.0,38.0,51.0,54.0,69.0,53,2,3
246849,Medium/High,55,62,72.0,48.0,50.0,57.0,48.0,57.0,44,2,2
247058,Medium/Medium,55,71,,,,,,,12,1,2
247371,Medium/Medium,55,67,61.0,52.0,50.0,53.0,25.0,61.0,20,2,3
247434,Medium/Medium,55,59,,,,,,,10,1,2
247622,Medium/Medium,55,67,64.0,44.0,53.0,60.0,45.0,47.0,45,3,3
247656,Medium/Medium,55,69,,,,,,,14,1,2
247715,Medium/Medium,55,65,64.0,42.0,55.0,62.0,37.0,52.0,43,2,3
247719,Medium/Medium,55,60,67.0,49.0,55.0,58.0,39.0,53.0,38,2,3
247766,Medium/Medium,55,65,78.0,39.0,45.0,50.0,47.0,57.0,47,2,2
247874,Medium/Low,55,76,62.0,55.0,48.0,57.0,20.0,48.0,20,2,3
247889,High/Low,55,72,92.0,41.0,42.0,60.0,26.0,41.0,29,3,2
247899,Medium/Medium,55,68,64.0,53.0,45.0,55.0,18.0,57.0,10,2,3
248187,Medium/Medium,55,71,59.0,27.0,41.0,47.0,53.0,65.0,53,2,4
248197,High/Medium,55,63,73.0,39.0,47.0,53.0,49.0,56.0,44,2,3
248203,Medium/Medium,55,70,76.0,49.0,51.0,54.0,51.0,47.0,50,2,3
248246,Medium/Medium,55,55,,,,,,,14,1,2
248250,Medium/High,55,55,68.0,26.0,39.0,49.0,51.0,64.0,52,2,3
248251,Medium/Medium,55,63,73.0,44.0,51.0,58.0,52.0,60.0,51,2,3
248252,Medium/Low,55,55,70.0,50.0,52.0,59.0,27.0,60.0,25,3,4
248289,Medium/Medium,55,58,78.0,45.0,49.0,56.0,26.0,63.0,26,2,4
248310,High/High,55,56,74.0,49.0,46.0,57.0,38.0,55.0,33,2,4
248327,Medium/Medium,55,62,74.0,29.0,43.0,51.0,49.0,67.0,49,2,4
248334,Medium/Medium,55,56,76.0,44.0,48.0,57.0,29.0,51.0,21,2,3
248399,Medium/Medium,55,69,68.0,51.0,50.0,56.0,23.0,31.0,23,3,3
248406,Medium/Medium,55,71,58.0,42.0,52.0,55.0,48.0,61.0,44,2,2
248592,Medium/Low,55,69,73.0,34.0,53.0,54.0,39.0,50.0,42,2,2
248596,Medium/Medium,55,75,78.0,45.0,51.0,57.0,32.0,44.0,33,2,2
248673,Medium/Medium,55,69,78.0,32.0,48.0,53.0,48.0,49.0,50,2,2
248694,Medium/Medium,55,65,46.0,47.0,55.0,56.0,53.0,61.0,56,2,2
248741,Medium/Medium,55,71,,,,,,,12,1,2
248830,Medium/Medium,55,67,,,,,,,9,1,2
250804,Medium/Medium,55,72,,,,,,,12,1,5
250811,Medium/High,55,69,67.0,23.0,34.0,39.0,55.0,62.0,55,2,3
250829,Medium/Medium,55,68,62.0,26.0,33.0,36.0,57.0,58.0,62,2,2
250853,Medium/Medium,55,69,58.0,46.0,52.0,58.0,52.0,57.0,50,2,3
250897,Medium/Medium,55,63,,,,,,,13,1,3
250988,Medium/Low,55,55,65.0,42.0,54.0,57.0,36.0,43.0,36,2,2
251283,Medium/Medium,55,68,59.0,40.0,45.0,50.0,54.0,55.0,56,2,2
251390,Medium/Medium,55,69,53.0,55.0,45.0,57.0,23.0,49.0,19,2,2
251465,Medium/Medium,55,64,,,,,,,12,1,3
251771,Medium/Medium,55,65,,,,,,,11,1,1
251819,Medium/Medium,55,68,77.0,53.0,36.0,52.0,19.0,55.0,13,2,3
252061,Medium/Medium,55,67,66.0,48.0,53.0,57.0,50.0,56.0,49,3,3
252160,Medium/Medium,55,69,,,,,,,10,1,3
252198,Low/Medium,55,70,64.0,27.0,38.0,39.0,53.0,66.0,52,2,3
252253,High/Medium,55,64,66.0,48.0,49.0,60.0,26.0,51.0,26,3,2
252306,Medium/Medium,55,69,78.0,42.0,48.0,58.0,20.0,34.0,15,2,3
252435,High/Medium,55,75,66.0,38.0,53.0,55.0,45.0,51.0,45,2,2
252505,Medium/Medium,55,68,,,,,,,12,1,2
252549,Medium/Medium,55,68,68.0,51.0,45.0,54.0,32.0,59.0,21,2,3
252659,Medium/Medium,55,63,,,,,,,16,1,3
252709,Medium/Medium,55,67,62.0,35.0,46.0,55.0,54.0,57.0,55,2,3
252850,Medium/Low,55,72,70.0,47.0,47.0,60.0,41.0,44.0,38,2,3
252867,Medium/High,55,68,70.0,53.0,36.0,52.0,20.0,59.0,12,2,2
252990,Medium/Medium,55,64,56.0,46.0,52.0,53.0,47.0,47.0,44,2,3
253064,Medium/Medium,55,65,77.0,34.0,51.0,56.0,47.0,68.0,45,2,3
253066,Medium/Medium,55,60,74.0,46.0,49.0,56.0,23.0,48.0,22,2,3
253078,Medium/Medium,55,66,67.0,39.0,47.0,51.0,49.0,51.0,54,2,3
253483,Low/Medium,55,73,51.0,32.0,36.0,38.0,56.0,60.0,57,2,2
253700,High/Low,55,55,79.0,53.0,45.0,56.0,28.0,66.0,31,2,5
253722,Medium/Medium,55,64,63.0,43.0,50.0,60.0,51.0,59.0,53,2,3
254002,Medium/Medium,55,68,68.0,51.0,54.0,56.0,53.0,68.0,50,2,3
254275,Medium/Medium,55,71,58.0,52.0,43.0,56.0,19.0,53.0,20,2,3
254518,Medium/Medium,55,69,64.0,52.0,52.0,59.0,51.0,49.0,51,2,2
254713,Medium/Medium,55,75,52.0,40.0,54.0,56.0,48.0,53.0,50,2,2
254740,Medium/Medium,55,69,75.0,53.0,45.0,59.0,23.0,49.0,23,2,2
254792,Medium/Medium,55,63,,,,,,,8,1,3
254811,Medium/Medium,55,72,,,,,,,10,1,1
254830,Medium/Medium,55,65,,,,,,,13,1,2
254884,Medium/Medium,55,72,71.0,48.0,55.0,55.0,49.0,57.0,48,2,3
255004,Medium/Medium,55,59,,,,,,,10,1,2
255493,Medium/Medium,55,73,64.0,46.0,50.0,56.0,47.0,58.0,38,2,2
255842,Medium/Medium,55,69,55.0,27.0,41.0,45.0,53.0,64.0,55,2,3
255849,Medium/Medium,55,65,,,,,,,13,1,3
255870,Medium/Medium,55,64,65.0,44.0,56.0,58.0,46.0,53.0,47,2,3
255921,Medium/Medium,55,63,,,,,,,12,1,3
255990,Medium/High,55,61,63.0,50.0,56.0,56.0,52.0,64.0,52,2,3
256048,High/Medium,55,73,68.0,55.0,44.0,68.0,20.0,37.0,13,3,3
256060,High/Medium,55,55,63.0,56.0,44.0,54.0,24.0,64.0,21,4,4
256070,Medium/Medium,55,63,66.0,35.0,38.0,51.0,53.0,48.0,54,2,3
256108,Medium/Medium,55,67,,,,,,,12,1,3
256110,High/Medium,55,63,65.0,44.0,56.0,57.0,42.0,64.0,44,2,3
256353,Medium/Medium,55,74,72.0,52.0,47.0,58.0,21.0,45.0,18,2,3
256380,Medium/Medium,55,70,69.0,46.0,50.0,55.0,48.0,55.0,50,2,3
256392,Medium/Low,55,71,77.0,53.0,34.0,50.0,18.0,60.0,14,2,3
256514,Medium/Medium,55,74,75.0,48.0,46.0,60.0,32.0,46.0,35,2,3
256529,Medium/Medium,55,65,,,,,,,13,1,1
256551,Medium/Medium,55,72,73.0,24.0,37.0,57.0,49.0,49.0,50,2,3
256557,Medium/Medium,55,72,,,,,,,14,1,3
256617,Medium/Medium,55,68,56.0,24.0,36.0,34.0,57.0,55.0,57,2,3
256620,High/Medium,55,73,67.0,49.0,53.0,56.0,48.0,48.0,44,2,3
256683,Medium/Medium,55,69,63.0,26.0,32.0,42.0,54.0,66.0,54,2,3
256786,High/Low,55,70,65.0,54.0,40.0,52.0,19.0,60.0,14,2,2
256787,Medium/Medium,55,66,56.0,42.0,55.0,53.0,45.0,58.0,52,2,3
256864,Medium/Medium,55,71,74.0,51.0,42.0,55.0,23.0,52.0,28,2,2
257028,Medium/Medium,55,65,70.0,54.0,38.0,49.0,18.0,54.0,14,3,3
257053,High/Medium,55,66,58.0,55.0,44.0,58.0,21.0,54.0,21,2,4
257138,Medium/Medium,55,72,,,,,,,14,1,2
257157,High/Medium,55,75,66.0,47.0,50.0,57.0,35.0,48.0,35,3,3
257158,Medium/Medium,55,65,62.0,30.0,49.0,51.0,51.0,57.0,53,2,3
257192,Medium/Medium,55,71,81.0,50.0,42.0,55.0,53.0,61.0,52,2,3
257264,Medium/Medium,55,71,62.0,53.0,33.0,50.0,28.0,57.0,22,2,2
257294,Medium/Medium,55,63,64.0,45.0,51.0,57.0,25.0,48.0,23,2,3
257295,Medium/Medium,55,68,56.0,22.0,34.0,39.0,54.0,63.0,54,2,2
257339,Medium/High,55,74,62.0,29.0,34.0,37.0,55.0,65.0,57,2,2
257400,Medium/Medium,55,74,68.0,46.0,55.0,58.0,45.0,54.0,46,2,2
257435,High/Medium,55,73,73.0,50.0,52.0,56.0,33.0,47.0,37,2,3
257475,Medium/Medium,55,63,,,,,,,25,1,3
257490,High/Medium,55,68,83.0,49.0,47.0,56.0,46.0,66.0,45,2,2
257495,High/Medium,55,70,81.0,51.0,46.0,57.0,24.0,50.0,26,2,3
257628,Medium/Medium,55,70,61.0,23.0,29.0,40.0,57.0,59.0,63,2,3
257641,Medium/Medium,55,63,71.0,35.0,46.0,49.0,51.0,49.0,57,2,2
257742,Medium/Medium,55,59,,,,,,,10,1,2
257787,High/Medium,55,69,62.0,42.0,56.0,54.0,49.0,72.0,51,2,4
257842,High/High,55,72,78.0,47.0,46.0,57.0,23.0,60.0,22,2,2
257892,Medium/Medium,55,73,,,,,,,11,1,2
257991,High/Medium,55,70,71.0,43.0,51.0,56.0,38.0,49.0,39,3,3
257996,Medium/Medium,55,74,,,,,,,11,1,3
257997,High/Medium,55,70,65.0,25.0,38.0,53.0,45.0,53.0,56,2,3
258004,Medium/Medium,55,68,73.0,53.0,42.0,56.0,18.0,62.0,19,2,4
258023,Medium/Medium,55,69,66.0,31.0,42.0,52.0,53.0,63.0,54,2,2
258237,Medium/Medium,55,72,68.0,53.0,50.0,55.0,30.0,48.0,30,2,3
258249,Medium/Medium,55,65,59.0,26.0,37.0,39.0,55.0,62.0,54,2,2
258373,Medium/Low,55,69,72.0,41.0,48.0,56.0,29.0,45.0,31,2,2
258508,Medium/Low,55,70,76.0,50.0,47.0,58.0,20.0,42.0,18,3,3
258530,Medium/Medium,55,70,78.0,30.0,41.0,56.0,47.0,48.0,52,2,3
258562,Medium/Low,55,73,76.0,46.0,49.0,55.0,34.0,40.0,25,2,2
258569,High/Medium,55,74,79.0,55.0,51.0,58.0,21.0,46.0,21,2,3
258671,Medium/Medium,55,70,64.0,38.0,49.0,55.0,51.0,56.0,50,2,4
258711,High/Medium,55,55,67.0,55.0,51.0,55.0,26.0,68.0,27,2,2
258724,Medium/Medium,55,74,71.0,49.0,53.0,57.0,49.0,53.0,51,2,2
258749,High/Medium,55,75,79.0,54.0,42.0,59.0,19.0,58.0,15,2,2
258780,Medium/Medium,55,65,,,,,,,13,1,3
258828,Medium/Medium,55,70,69.0,44.0,52.0,58.0,50.0,61.0,50,2,3
258928,Medium/Medium,55,70,,,,,,,11,1,2
258929,Low/Medium,55,72,57.0,33.0,40.0,46.0,54.0,63.0,54,2,3
259149,Medium/Medium,55,70,,,,,,,12,1,3
259174,Medium/Low,55,61,68.0,43.0,58.0,61.0,43.0,52.0,39,3,2
259319,Medium/Medium,55,66,49.0,24.0,35.0,38.0,55.0,62.0,49,2,2
259348,Medium/Medium,55,57,69.0,42.0,56.0,60.0,31.0,50.0,25,2,3
259379,Medium/Medium,55,62,71.0,25.0,48.0,50.0,48.0,55.0,53,2,2
259396,Medium/Medium,55,74,70.0,34.0,43.0,52.0,53.0,58.0,53,2,2
259455,Medium/Medium,55,58,64.0,41.0,57.0,56.0,41.0,55.0,43,2,4
259542,Medium/Medium,55,77,63.0,28.0,36.0,39.0,56.0,54.0,54,2,2
259644,Medium/Medium,55,66,77.0,42.0,49.0,59.0,51.0,57.0,55,2,3
259808,Medium/Medium,55,65,57.0,25.0,37.0,40.0,55.0,59.0,54,2,2
259920,Medium/Medium,55,56,70.0,43.0,51.0,58.0,45.0,51.0,44,2,3
260130,High/High,55,72,71.0,31.0,43.0,53.0,51.0,56.0,53,2,2
260169,Medium/Medium,55,73,,,,,,,10,1,3
260175,Medium/Medium,55,74,62.0,44.0,57.0,58.0,33.0,38.0,28,2,2
260373,Medium/Medium,55,64,63.0,57.0,43.0,53.0,19.0,54.0,14,2,3
260379,Medium/Medium,55,72,70.0,47.0,52.0,64.0,37.0,50.0,41,3,3
260503,High/Medium,55,64,68.0,48.0,51.0,52.0,25.0,50.0,29,2,3
260511,Medium/High,55,55,59.0,33.0,42.0,53.0,55.0,60.0,56,2,3
260544,Medium/Medium,55,66,72.0,28.0,40.0,51.0,50.0,60.0,50,2,2
260545,Medium/High,55,72,65.0,38.0,49.0,55.0,54.0,61.0,54,2,3
260548,Medium/Medium,55,70,,,,,,,12,1,3
260585,Medium/Medium,55,58,53.0,25.0,30.0,33.0,55.0,70.0,55,2,3
260612,Medium/Medium,55,70,62.0,49.0,53.0,57.0,29.0,49.0,30,2,3
260633,Medium/Medium,55,63,67.0,54.0,47.0,60.0,17.0,56.0,18,3,3
260846,Medium/Medium,55,70,68.0,40.0,54.0,57.0,46.0,51.0,49,2,3
260852,Medium/Medium,55,69,57.0,55.0,46.0,47.0,31.0,67.0,27,2,3
260878,Medium/Medium,55,63,66.0,42.0,43.0,47.0,49.0,64.0,49,2,3
260882,Medium/Medium,55,65,73.0,52.0,48.0,56.0,37.0,62.0,33,2,4
260885,Medium/Medium,55,67,72.0,37.0,44.0,49.0,49.0,57.0,53,2,2
260929,Medium/Medium,55,73,63.0,47.0,55.0,57.0,47.0,57.0,44,2,3
261032,Medium/High,55,72,59.0,45.0,54.0,58.0,48.0,58.0,50,2,2
261088,Medium/Medium,55,73,78.0,30.0,42.0,52.0,49.0,56.0,51,2,2
261098,High/High,55,72,63.0,36.0,51.0,49.0,52.0,56.0,50,2,3
261099,Medium/Medium,55,70,60.0,45.0,57.0,54.0,43.0,52.0,46,2,3
261118,Medium/High,55,66,62.0,31.0,44.0,46.0,52.0,52.0,56,2,3
261240,High/High,55,59,74.0,51.0,47.0,52.0,25.0,63.0,22,2,2
261285,Medium/High,55,55,52.0,26.0,31.0,29.0,53.0,67.0,53,2,2
261286,High/Medium,55,63,68.0,45.0,52.0,56.0,32.0,50.0,31,2,3
261293,High/Medium,55,76,72.0,53.0,42.0,59.0,21.0,45.0,19,2,3
261384,High/Medium,55,69,92.0,43.0,36.0,55.0,48.0,58.0,50,2,3
261420,Medium/Medium,55,73,76.0,46.0,50.0,62.0,27.0,36.0,25,2,3
261459,Medium/Medium,55,75,65.0,46.0,53.0,60.0,30.0,50.0,27,2,3
261467,Medium/Medium,55,67,,,,,,,12,1,2
261473,Medium/Medium,55,68,67.0,44.0,51.0,52.0,53.0,57.0,56,2,3
261501,Medium/Medium,55,58,63.0,46.0,51.0,52.0,23.0,60.0,26,3,2
261543,High/Medium,55,58,75.0,55.0,47.0,55.0,26.0,37.0,28,2,2
261544,Medium/Medium,55,65,,,,,,,11,1,1
261573,Low/Medium,55,70,58.0,20.0,33.0,34.0,54.0,65.0,54,2,2
261577,Medium/Medium,55,67,,,,,,,10,1,2
261683,Medium/Medium,55,63,64.0,34.0,51.0,54.0,49.0,55.0,53,2,3
261684,Medium/Medium,55,68,66.0,36.0,47.0,49.0,50.0,60.0,58,2,2
261688,Medium/High,55,65,59.0,33.0,50.0,54.0,50.0,57.0,51,3,3
261727,Medium/Medium,55,65,64.0,49.0,51.0,56.0,38.0,46.0,39,2,3
261731,Medium/Medium,55,70,,,,,,,14,1,2
261819,Medium/Medium,55,74,59.0,47.0,54.0,57.0,46.0,51.0,56,2,2
261828,Medium/Medium,55,67,64.0,47.0,53.0,58.0,50.0,54.0,51,2,3
261869,Medium/Medium,55,65,64.0,24.0,36.0,37.0,54.0,61.0,58,2,2
261973,Low/Medium,55,62,49.0,24.0,28.0,31.0,53.0,69.0,56,2,2
261990,Medium/Medium,55,63,54.0,58.0,38.0,55.0,20.0,46.0,19,2,2
262059,Medium/Medium,55,63,,,,,,,14,1,1
262121,Medium/Medium,55,68,68.0,43.0,54.0,54.0,50.0,60.0,48,2,3
262175,Medium/Medium,55,72,59.0,42.0,53.0,57.0,47.0,55.0,49,2,2
262224,High/Medium,55,72,67.0,45.0,51.0,56.0,49.0,52.0,49,2,2
262275,Medium/Medium,55,66,65.0,51.0,47.0,58.0,32.0,50.0,28,2,3
262310,Medium/Medium,55,70,62.0,43.0,51.0,56.0,54.0,61.0,49,2,3
262322,Medium/Medium,55,72,,,,,,,12,1,4
262450,Medium/Medium,55,68,71.0,47.0,54.0,59.0,48.0,68.0,55,2,2
262522,Medium/Medium,55,67,73.0,54.0,41.0,55.0,18.0,60.0,13,3,3
262539,Medium/Low,55,73,77.0,48.0,47.0,60.0,24.0,36.0,25,2,2
262614,Medium/Medium,55,65,72.0,49.0,55.0,54.0,29.0,60.0,33,2,2
262729,High/Medium,55,68,77.0,43.0,44.0,54.0,30.0,47.0,31,2,2
262755,Medium/Medium,55,65,66.0,51.0,48.0,55.0,20.0,62.0,19,2,2
262756,Medium/Medium,55,67,69.0,49.0,44.0,58.0,20.0,63.0,15,2,2
262837,Medium/Medium,55,67,,,,,,,12,1,3
262841,Medium/Medium,55,71,73.0,53.0,43.0,59.0,18.0,53.0,16,2,3
262851,Medium/Medium,55,68,77.0,52.0,40.0,59.0,22.0,49.0,19,2,2
262916,Medium/Medium,55,73,81.0,53.0,46.0,57.0,22.0,62.0,25,2,3
262920,Medium/Medium,55,72,55.0,20.0,32.0,35.0,55.0,60.0,56,2,3
262960,High/Medium,55,69,79.0,35.0,41.0,55.0,47.0,58.0,50,2,3
262967,Low/High,55,64,57.0,32.0,32.0,39.0,58.0,52.0,64,2,3
262995,Medium/Medium,55,67,,,,,,,11,1,4
263057,Medium/Medium,55,76,,,,,,,14,1,2
263073,Medium/High,55,66,73.0,26.0,33.0,51.0,50.0,56.0,52,2,3
263098,Medium/High,55,69,64.0,39.0,54.0,58.0,49.0,53.0,44,2,3
263130,Medium/Medium,55,72,72.0,55.0,41.0,56.0,19.0,40.0,20,3,3
263140,Medium/Medium,55,58,73.0,44.0,52.0,60.0,22.0,50.0,17,2,3
263152,Medium/High,55,60,64.0,30.0,38.0,48.0,54.0,63.0,57,2,3
263157,Medium/Medium,55,77,66.0,26.0,42.0,38.0,54.0,64.0,56,2,2
263236,Medium/Medium,55,66,65.0,44.0,54.0,58.0,42.0,56.0,53,2,2
263243,Medium/Medium,55,70,64.0,28.0,38.0,34.0,54.0,67.0,53,2,2
263244,Medium/Medium,55,71,71.0,31.0,43.0,48.0,49.0,59.0,55,2,2
263277,Medium/Medium,55,64,63.0,41.0,47.0,53.0,50.0,72.0,45,3,3
263301,Medium/Medium,55,69,,,,,,,11,1,2
263302,Medium/Medium,55,68,68.0,43.0,53.0,55.0,53.0,63.0,53,2,3
263333,Medium/Medium,55,65,76.0,46.0,54.0,57.0,46.0,50.0,53,2,3
263335,Medium/Medium,55,74,58.0,29.0,33.0,37.0,56.0,59.0,57,2,3
263348,Medium/Medium,55,65,73.0,54.0,39.0,58.0,19.0,51.0,19,2,2
263371,High/Medium,55,64,61.0,49.0,51.0,54.0,52.0,58.0,49,2,3
263391,Medium/Medium,55,64,68.0,49.0,59.0,62.0,43.0,42.0,41,2,3
263395,Medium/Medium,55,71,71.0,43.0,50.0,60.0,50.0,50.0,46,2,3
263403,Medium/Medium,55,69,71.0,53.0,45.0,57.0,24.0,50.0,19,2,3
263417,Medium/Medium,55,63,59.0,28.0,42.0,36.0,57.0,55.0,65,2,3
263424,Medium/Medium,55,67,63.0,38.0,51.0,55.0,58.0,60.0,60,2,3
263437,Medium/Medium,55,72,63.0,50.0,50.0,57.0,46.0,49.0,41,2,2
263446,Medium/Medium,55,69,62.0,35.0,48.0,52.0,52.0,53.0,47,2,3
263459,Medium/Medium,55,69,58.0,37.0,53.0,56.0,44.0,51.0,44,2,2
263464,Medium/Medium,55,69,66.0,44.0,54.0,63.0,32.0,52.0,42,2,3
263485,Medium/Medium,55,66,66.0,35.0,43.0,52.0,51.0,49.0,52,2,2
263492,Low/High,55,72,60.0,24.0,36.0,37.0,54.0,66.0,54,2,3
263507,Medium/Medium,55,65,67.0,54.0,40.0,55.0,21.0,51.0,12,2,2
263575,Medium/Medium,55,73,55.0,25.0,31.0,39.0,58.0,56.0,56,2,2
263632,Low/Medium,55,65,56.0,28.0,30.0,35.0,59.0,57.0,66,2,2
263652,Medium/Medium,55,68,52.0,31.0,35.0,34.0,55.0,64.0,56,2,3
