sofifa_id,preferred_foot,body_type,age,height_cm,weight_kg
253843,Right,Lean (185+),30,185,70
253859,Left,Normal (170-185),22,178,66
253860,Left,Normal (170-185),22,181,70
253919,Right,Normal (185+),19,190,83
253969,Left,Normal (185+),17,188,75
254084,Right,Normal (185+),21,187,70
254207,Right,Normal (170-185),21,175,71
254280,Right,Normal (170-185),21,171,62
254282,Right,Normal (185+),25,187,75
254321,Right,Normal (170-),21,165,62
254480,Right,Normal (170-185),18,182,81
254482,Right,Lean (170-185),18,182,70
254496,Right,Lean (170-185),19,178,72
254615,Left,Normal (185+),22,190,78
254680,Right,Normal (170-185),20,184,75
254700,Right,Lean (170-185),23,172,70
254807,Right,Lean (170-185),18,183,75
254817,Left,Normal (170-185),21,177,70
254844,Left,Normal (170-),23,161,59
254845,Left,Lean (170-185),19,180,70
254872,Right,Normal (170-185),29,182,80
254882,Right,Lean (170-185),19,172,68
254906,Right,Normal (170-185),25,184,85
254915,Right,Lean (170-),22,165,68
254934,Right,Normal (170-185),20,173,67
255042,Right,Normal (170-185),30,178,75
255065,Right,Lean (170-185),20,177,75
255074,Right,Lean (185+),20,188,73
255092,Right,Stocky (170-),21,155,66
255125,Right,Lean (170-185),21,182,62
255177,Right,Normal (170-185),24,180,81
255272,Left,Lean (170-),18,168,55
255290,Left,Normal (185+),20,186,80
255293,Left,Normal (170-185),21,177,74
255384,Right,Normal (185+),25,185,80
255391,Left,Normal (170-185),19,179,69
255401,Right,Lean (185+),20,190,85
255407,Right,Normal (185+),20,189,83
255481,Left,Normal (170-185),23,175,68
255484,Left,Lean (185+),24,189,75
255488,Right,Lean (170-185),22,175,69
255494,Left,Normal (185+),20,195,80
255507,Right,Normal (170-185),20,176,74
255534,Left,Normal (170-185),28,178,77
255564,Left,Normal (170-185),20,174,70
255633,Right,Normal (185+),21,190,74
255674,Right,Normal (170-185),20,178,70
255693,Right,Normal (170-185),22,176,79
255737,Right,Lean (170-185),26,183,80
255772,Right,Lean (170-),22,170,64
255793,Left,Normal (170-),22,167,65
255803,Right,Lean (170-185),23,183,67
255810,Right,Lean (170-185),20,171,59
255834,Left,Normal (170-185),21,183,75
255837,Right,Normal (170-185),25,184,75
255853,Right,Normal (170-),30,167,60
255896,Right,Normal (170-185),19,172,69
255898,Right,Normal (170-),21,165,64
255932,Right,Lean (185+),18,186,72
255981,Right,Stocky (185+),18,189,91
255998,Right,Lean (170-185),20,181,78
256036,Right,Normal (170-185),19,180,76
256047,Right,Normal (170-185),20,182,74
256088,Right,Normal (185+),24,189,80
256148,Right,Normal (170-),20,169,63
256236,Right,Normal (170-185),23,175,70
256264,Right,Normal (170-185),21,183,73
256267,Right,Normal (170-185),22,181,77
256296,Left,Normal (185+),24,187,82
256358,Left,Lean (170-185),18,177,65
256383,Right,Lean (170-185),18,183,68
256426,Right,Normal (170-185),19,176,66
256500,Right,Lean (185+),17,188,81
256542,Left,Lean (185+),20,188,72
256610,Right,Normal (170-),18,165,60
256669,Left,Normal (170-185),21,183,77
256685,Right,Normal (170-185),20,173,68
256693,Right,Lean (185+),24,189,70
256742,Right,Normal (185+),21,195,81
257014,Left,Normal (185+),19,185,79
257017,Right,Normal (170-185),25,180,74
257035,Right,Normal (170-185),27,180,71
257036,Right,Normal (185+),18,188,80
257042,Right,Lean (170-),17,168,62
257152,Right,Normal (170-185),18,172,69
257176,Right,Normal (185+),19,190,83
257184,Right,Normal (170-185),20,175,74
257212,Right,Lean (170-185),24,183,73
257231,Left,Lean (170-),17,167,63
257244,Right,Normal (185+),19,185,80
257247,Right,Lean (170-185),19,178,73
257254,Right,Normal (170-185),19,177,75
257259,Right,Lean (170-185),20,174,70
257306,Left,Lean (170-),18,170,61
257426,Left,Normal (170-185),22,180,68
257478,Right,Normal (170-185),26,173,70
257482,Right,Lean (185+),20,194,84
257492,Right,Normal (185+),19,186,85
257511,Left,Lean (170-185),19,184,72
257518,Right,Stocky (170-185),21,182,80
257538,Right,Normal (185+),21,191,72
257548,Left,Lean (185+),22,186,71
257630,Right,Normal (170-185),19,172,70
257638,Right,Normal (185+),20,192,83
257715,Left,Lean (170-185),23,171,67
257790,Left,Normal (170-185),19,178,71
257803,Right,Normal (185+),20,189,83
257807,Right,Normal (170-185),26,175,68
257811,Right,Lean (170-185),20,180,70
257847,Right,Normal (170-185),20,172,62
257927,Right,Normal (170-),20,166,64
257985,Right,Normal (185+),21,193,87
258041,Right,Lean (170-185),18,182,68
258042,Right,Normal (185+),20,190,82
258080,Right,Normal (170-185),19,173,62
258084,Left,Lean (170-185),17,175,70
258087,Left,Normal (170-185),18,181,77
258089,Left,Normal (170-185),17,183,76
258098,Right,Lean (185+),27,192,85
258104,Left,Lean (170-185),18,179,74
258139,Right,Lean (170-),18,168,60
258176,Right,Lean (170-185),18,183,71
258181,Right,Lean (185+),21,188,82
258239,Right,Normal (185+),20,189,88
258243,Right,Normal (170-185),20,183,75
258288,Right,Normal (185+),23,196,87
258317,Right,Normal (185+),30,193,84
258330,Right,Lean (170-185),18,178,64
258348,Right,Lean (170-185),19,181,72
258383,Right,Normal (185+),23,196,84
258439,Right,Normal (185+),18,197,90
258450,Left,Lean (170-185),19,175,72
258492,Right,Lean (185+),19,185,72
258503,Right,Normal (170-185),19,177,74
258509,Right,Normal (170-185),21,178,70
258511,Left,Normal (185+),17,188,85
258515,Right,Normal (170-185),18,182,72
258529,Right,Stocky (170-185),20,177,74
258566,Right,Lean (170-185),24,178,70
258612,Right,Lean (170-185),19,182,69
258641,Right,Lean (170-185),19,180,75
258667,Left,Lean (185+),19,188,68
258715,Right,Normal (170-185),20,181,78
258750,Right,Normal (170-185),21,180,75
258801,Right,Normal (170-),29,167,67
258878,Right,Normal (170-185),23,182,80
258892,Right,Normal (170-185),21,177,71
258897,Left,Lean (170-185),18,175,70
258905,Right,Normal (170-185),17,184,75
258907,Right,Normal (185+),19,185,74
258911,Right,Normal (185+),20,197,97
258933,Right,Normal (170-185),22,175,70
258977,Right,Normal (170-185),20,177,68
258984,Left,Normal (185+),21,185,75
259025,Right,Normal (170-),21,170,64
259026,Right,Lean (170-185),20,175,67
259099,Right,Normal (170-185),20,182,78
259103,Left,Stocky (185+),24,188,81
259116,Right,Normal (170-185),20,176,69
259145,Left,Normal (185+),19,186,78
259172,Left,Normal (185+),21,189,81
259198,Right,Lean (170-),22,170,64
259268,Right,Normal (170-185),20,180,72
259270,Left,Normal (170-185),25,178,79
259271,Right,Lean (170-185),23,184,75
259299,Right,Normal (185+),19,193,86
259324,Right,Lean (170-),21,167,56
259327,Right,Normal (185+),19,192,81
259335,Right,Lean (185+),18,187,84
259359,Right,Lean (170-185),27,178,75
259424,Right,Normal (170-185),18,177,71
259444,Left,Normal (185+),20,191,81
259466,Right,Lean (185+),19,192,75
259493,Right,Normal (170-185),20,175,70
259594,Right,Normal (170-185),21,180,75
259598,Right,Lean (170-185),20,183,75
259721,Right,Normal (185+),19,185,69
259754,Left,Normal (170-185),20,180,69
259783,Right,Lean (185+),21,185,78
259828,Right,Lean (185+),20,188,78
259854,Right,Normal (170-185),21,177,71
259889,Right,Normal (170-185),19,179,67
259916,Right,Normal (185+),24,191,82
259971,Right,Lean (170-185),21,171,66
259976,Right,Lean (170-185),19,183,69
260059,Left,Lean (170-),19,170,65
260083,Right,Normal (170-185),20,183,77
260084,Right,Normal (185+),19,188,75
260098,Right,Lean (185+),19,185,72
260133,Right,Lean (170-185),21,173,69
260134,Right,Normal (185+),20,187,78
260212,Right,Lean (170-185),18,180,65
260241,Right,Normal (185+),18,188,82
260254,Right,Lean (170-185),19,181,70
260274,Left,Normal (170-185),21,184,80
260277,Right,Lean (185+),20,192,75
260296,Left,Lean (170-185),24,181,67
260320,Left,Normal (170-185),23,174,67
260378,Left,Normal (170-185),19,179,62
260382,Right,Normal (170-185),26,184,82
260402,Right,Lean (170-185),19,183,64
260403,Right,Normal (170-185),20,175,68
260419,Right,Lean (170-185),23,178,64
260445,Right,Normal (170-),19,168,64
260449,Right,Normal (170-185),21,178,71
260450,Right,Normal (170-185),21,181,72
260454,Right,Normal (170-),21,170,67
260473,Left,Lean (170-185),19,179,72
260482,Left,Normal (170-185),18,175,68
260492,Right,Normal (170-185),19,178,70
260547,Right,Normal (170-185),17,180,68
260551,Right,Normal (170-185),25,177,73
260575,Left,Lean (170-185),23,176,70
260586,Right,Normal (185+),18,188,81
260614,Right,Lean (170-185),21,183,75
260617,Left,Normal (185+),18,188,70
260667,Right,Lean (170-185),18,181,74
260706,Right,Normal (170-),23,170,64
260778,Right,Normal (170-185),19,181,75
260825,Left,Normal (185+),22,186,82
260872,Left,Normal (170-185),21,174,70
260890,Right,Normal (170-185),21,183,77
260939,Right,Lean (170-),21,170,70
260941,Right,Normal (185+),19,191,80
260959,Left,Lean (170-),18,170,65
260969,Right,Normal (185+),21,185,79
260975,Right,Normal (170-185),27,175,77
261010,Right,Normal (170-185),20,180,72
261014,Right,Normal (170-185),31,183,79
261034,Right,Lean (170-185),23,184,73
261096,Right,Lean (170-185),22,181,72
261155,Right,Normal (170-),22,166,67
261157,Right,Normal (170-185),23,180,74
261170,Right,Lean (185+),19,185,72
261181,Right,Normal (170-),19,170,60
261183,Right,Lean (170-),17,169,66
261184,Right,Normal (170-185),31,184,85
261187,Right,Normal (170-185),22,175,70
261202,Left,Lean (170-185),19,181,70
261220,Right,Normal (170-185),20,183,75
261277,Right,Normal (170-185),23,180,77
261320,Right,Normal (185+),21,190,85
261324,Right,Normal (170-185),20,180,75
261326,Right,Normal (170-185),20,175,70
261336,Right,Lean (170-185),19,179,67
261359,Left,Normal (170-185),21,178,69
261409,Right,Normal (170-185),24,183,81
261417,Right,Lean (185+),21,190,73
261422,Right,Normal (185+),18,185,75
261435,Right,Lean (170-185),17,172,64
261466,Right,Normal (170-185),20,182,79
261470,Left,Normal (170-185),23,183,84
261503,Left,Normal (170-185),29,174,69
261510,Right,Normal (170-185),17,175,72
261539,Right,Normal (170-185),19,180,70
261552,Right,Lean (170-185),21,174,65
261553,Right,Stocky (185+),21,190,90
261576,Right,Normal (170-185),20,171,60
261584,Right,Normal (170-185),24,180,70
261614,Right,Normal (170-185),18,178,76
261616,Left,Normal (170-185),19,173,67
261675,Right,Normal (185+),17,190,80
261682,Right,Normal (170-185),26,175,70
261694,Right,Normal (170-185),25,173,70
261695,Right,Normal (170-185),26,176,76
261761,Left,Normal (170-185),21,179,70
261766,Right,Normal (170-185),18,175,64
261772,Right,Normal (170-185),17,181,76
261777,Right,Normal (170-185),21,173,68
261821,Right,Normal (185+),27,186,80
261826,Right,Normal (170-),22,167,63
261883,Left,Lean (170-185),22,177,75
261884,Right,Normal (185+),19,189,79
261970,Right,Normal (170-185),19,175,70
262096,Right,Lean (170-185),18,174,70
262119,Right,Lean (185+),22,193,87
262214,Right,Normal (170-185),19,180,74
262215,Right,Normal (185+),19,189,82
262227,Right,Lean (185+),17,190,78
262241,Left,Normal (170-185),23,180,73
262307,Left,Normal (170-185),19,180,75
262401,Right,Lean (170-185),20,181,71
262440,Right,Lean (170-),22,170,66
262480,Right,Normal (170-185),18,183,73
262493,Right,Normal (170-185),27,178,74
262534,Right,Stocky (185+),22,194,82
262538,Left,Normal (185+),22,186,76
262577,Right,Lean (185+),20,193,82
262591,Right,Normal (185+),21,189,79
262592,Right,Normal (170-185),21,175,69
262609,Right,Normal (170-185),24,173,70
262613,Right,Normal (185+),27,185,79
262616,Right,Lean (170-185),21,175,67
262628,Right,Normal (170-185),24,180,76
262634,Right,Lean (185+),19,185,84
262641,Right,Lean (170-185),18,175,65
262677,Right,Normal (170-185),31,182,79
262704,Right,Normal (185+),27,192,86
262732,Left,Lean (185+),19,194,77
262745,Right,Lean (185+),19,186,78
262768,Right,Lean (185+),22,185,75
262788,Right,Normal (170-185),23,180,79
262811,Right,Normal (170-185),20,182,71
262865,Right,Normal (170-185),20,184,71
262904,Right,Normal (185+),21,186,77
262905,Right,Normal (170-185),21,180,80
262937,Right,Stocky (170-185),20,180,70
262958,Right,Lean (170-185),27,175,65
262973,Right,Normal (185+),20,191,83
262975,Left,Normal (185+),20,187,82
262981,Right,Lean (170-185),19,178,68
263008,Left,Normal (170-185),19,183,77
263021,Right,Normal (185+),27,190,82
263048,Right,Lean (170-185),23,175,65
263112,Right,Normal (170-185),20,179,75
263150,Right,Normal (170-185),19,181,73
263151,Left,Normal (170-185),20,174,65
263166,Right,Normal (170-185),23,183,77
263168,Right,Lean (185+),18,196,75
263223,Right,Lean (170-),18,166,60
263250,Right,Lean (170-185),19,182,68
263252,Right,Lean (185+),19,193,78
263254,Right,Normal (185+),21,193,94
263275,Right,Lean (185+),18,185,79
263289,Left,Normal (170-185),23,183,78
263310,Right,Normal (170-),21,170,70
263318,Left,Lean (170-185),22,184,75
263330,Right,Normal (170-185),18,173,58
263361,Right,Normal (170-185),18,181,70
263367,Left,Lean (170-),21,170,68
263379,Right,Normal (170-185),18,176,70
263393,Right,Lean (185+),21,186,72
263421,Right,Normal (170-185),18,175,70
263442,Left,Lean (185+),20,195,75
263474,Right,Normal (170-185),22,180,70
263483,Right,Normal (170-185),24,178,73
263486,Right,Normal (185+),18,196,93
263501,Right,Normal (170-185),20,180,78
263502,Right,Lean (170-185),20,176,70
263509,Left,Normal (170-185),19,182,76
263547,Left,Normal (185+),24,191,85
263585,Left,Lean (185+),25,185,78
263602,Left,Lean (170-185),17,179,62
263603,Right,Lean (170-185),19,183,71
263623,Right,Normal (170-185),19,174,71
263634,Right,Lean (170-185),19,183,71
263647,Right,Normal (185+),22,190,84
263673,Right,Lean (185+),20,189,76
263678,Right,Normal (170-185),19,178,72
263708,Right,Lean (170-185),27,183,67
263756,Right,Normal (170-185),18,179,70
263771,Right,Normal (170-185),20,175,75
263801,Left,Lean (170-),21,167,71
263807,Right,Normal (170-185),21,172,70
263826,Right,Normal (170-),21,162,51
263862,Left,Normal (185+),21,185,83
263868,Right,Normal (170-185),20,180,75
263869,Right,Normal (170-185),20,180,75
263908,Left,Normal (170-185),19,180,65
263920,Right,Lean (185+),19,202,80
263928,Left,Normal (170-185),25,175,74
263932,Right,Normal (170-185),18,172,74
263955,Left,Lean (170-185),19,176,72
264001,Right,Normal (170-185),20,183,76
264027,Right,Lean (170-185),19,171,60
264031,Right,Normal (170-185),22,181,72
264094,Right,Lean (185+),21,185,77
264121,Right,Normal (185+),18,185,87
264130,Right,Normal (170-185),20,179,73
264148,Left,Normal (170-185),20,175,72
264149,Right,Normal (185+),22,192,88
264157,Left,Normal (170-185),20,180,69
264172,Right,Normal (170-185),19,183,80
264173,Right,Normal (170-185),20,172,72
264175,Left,Lean (170-185),20,184,76
264178,Right,Normal (170-185),21,173,66
264179,Right,Lean (170-185),16,175,71
264189,Right,Lean (170-185),18,182,76
264237,Right,Normal (170-185),19,181,72
264245,Right,Lean (170-185),21,182,71
264257,Right,Lean (170-185),21,180,75
264262,Right,Normal (185+),22,187,70
264283,Left,Lean (185+),24,185,78
264351,Right,Normal (185+),19,190,81
264416,Right,Lean (170-185),17,178,66
264418,Right,Normal (170-185),18,181,65
264420,Right,Normal (170-185),20,180,75
264467,Right,Normal (185+),19,188,80
264487,Right,Normal (170-185),31,176,72
264515,Left,Normal (170-185),22,181,74
264523,Right,Normal (170-185),19,177,72
264532,Right,Lean (170-185),20,177,72
264548,Left,Normal (170-185),19,175,72
264561,Left,Normal (170-185),18,178,73
264571,Right,Normal (170-185),20,175,72
264590,Right,Lean (170-185),19,183,74
264592,Right,Normal (170-185),21,177,69
264596,Right,Lean (170-185),20,178,72
264638,Right,Lean (170-),19,170,68
111328,Right,Normal (170-185),37,183,88
165502,Right,Stocky (170-185),34,183,79
181725,Right,Stocky (170-185),33,176,75
188815,Right,Stocky (170-185),30,182,81
190031,Left,Normal (170-185),33,183,74
190033,Right,Normal (185+),31,187,77
190061,Right,Normal (185+),31,190,85
191857,Right,Stocky (185+),32,185,75
193713,Right,Lean (170-185),29,178,70
198109,Right,Stocky (185+),28,189,90
198825,Right,Stocky (170-185),29,175,75
198909,Left,Normal (170-185),30,176,77
202180,Left,Lean (185+),27,186,74
203430,Right,Lean (185+),27,193,71
203504,Right,Normal (185+),28,188,83
203863,Right,Normal (170-185),30,177,72
204515,Right,Normal (185+),28,189,87
206144,Left,Lean (170-185),28,173,74
207589,Right,Normal (185+),27,193,89
207951,Right,Normal (170-185),26,183,75
208067,Right,Normal (185+),33,189,85
208987,Right,Normal (185+),31,190,87
209324,Left,Lean (170-185),27,180,68
209548,Right,Normal (170-185),29,175,69
210684,Left,Normal (170-185),26,180,75
210987,Right,Normal (170-185),26,173,68
211476,Right,Lean (170-185),34,182,64
212759,Right,Lean (170-185),31,182,71
213672,Right,Normal (170-185),26,182,85
215491,Right,Lean (185+),26,191,88
216647,Right,Lean (170-185),25,184,73
216794,Right,Normal (185+),25,188,76
217232,Right,Normal (170-185),32,176,73
218593,Right,Normal (185+),26,187,72
220454,Left,Lean (170-185),28,184,70
220893,Right,Normal (185+),25,188,73
221285,Right,Lean (170-185),25,175,71
222181,Right,Normal (185+),32,187,82
222191,Right,Lean (170-185),30,177,73
222199,Right,Normal (185+),29,186,80
223404,Right,Normal (185+),31,191,80
223894,Right,Normal (185+),29,188,80
224400,Right,Normal (185+),25,191,88
224618,Right,Lean (170-185),28,178,72
224631,Right,Lean (170-185),27,173,68
224853,Right,Normal (185+),24,187,78
225756,Right,Lean (185+),24,188,81
225766,Right,Lean (185+),23,192,79
226021,Right,Normal (170-185),28,173,67
226658,Right,Lean (170-185),27,178,76
227182,Left,Lean (170-185),24,173,73
227529,Right,Lean (185+),22,193,75
227679,Right,Lean (170-185),24,174,72
227854,Left,Lean (170-185),23,178,75
227870,Right,Lean (185+),24,185,76
228047,Right,Lean (170-185),24,180,73
228075,Right,Normal (170-185),26,184,78
228292,Right,Lean (170-185),25,180,75
228610,Right,Lean (170-185),28,173,64
228794,Left,Lean (170-185),28,173,72
228795,Right,Normal (170-185),30,176,76
229192,Right,Normal (170-185),23,175,65
229368,Right,Normal (185+),24,193,95
230081,Right,Normal (185+),22,188,82
230762,Right,Normal (170-185),25,172,64
230950,Right,Normal (170-185),23,180,76
231396,Left,Lean (185+),22,191,79
231646,Right,Normal (170-185),23,177,70
231735,Right,Lean (170-185),27,181,75
233030,Right,Normal (170-185),25,183,84
233289,Right,Stocky (170-185),23,180,80
233408,Right,Normal (185+),22,192,80
233441,Left,Normal (185+),22,188,80
233745,Right,Lean (170-185),21,179,67
233915,Right,Stocky (170-185),22,180,70
234070,Right,Normal (170-),28,170,70
234508,Right,Lean (185+),24,185,80
234997,Right,Normal (170-185),22,181,73
235155,Right,Normal (185+),25,186,90
235184,Right,Normal (170-185),26,184,84
